,0,1,2,3
0,1062.5628012366558,0.0,1.162638130423785,1.0
1,1086.5769139310971,0.0,1.2856172593489161,1.0
2,1080.0440857458877,0.0,2.4477532635710153,1.0
3,1107.3918361922704,0.0,1.200814900850292,1.0
4,1078.056053919404,0.0,1.5428763592359926,1.0
5,1087.327980982434,0.0,2.0071085582757404,1.0
6,1075.521876196907,0.0,1.7843805005015887,1.0
7,1242.748006962242,0.0,88.33557627473847,1.0
8,1092.4214686827218,0.0,1.7121704737045993,1.0
9,1106.403264286303,0.0,15.446917512944253,1.0
10,1060.8022926464537,0.0,1.7534722083193381,1.0
11,1052.7370464302812,0.0,1.6866886386255697,1.0
12,1915.4886578398828,0.0,408.38203800181697,1.0
13,1098.5996929859657,0.0,1.281055254726922,1.0
14,1084.8081028064744,0.0,1.766400748657816,1.0
15,1075.3880269450767,0.0,1.4409534436211167,1.0
16,1002.9108415736091,0.0,1.1818959329214949,1.0
17,1066.803985149068,0.0,1.8730250335068928,1.0
18,1076.10143537304,0.0,1.5948021441940414,1.0
19,2523.5028648827283,0.0,736.115917132163,1.0
20,1120.3629323354544,0.0,1.391119199002167,1.0
21,1869.4942853139728,0.0,360.78498770140186,1.0
22,1023.132285517334,0.0,1.5772623370870997,1.0
23,1134.9666534736216,0.0,2.1060376198171555,1.0
24,1093.660263786929,0.0,1.63892083177002,1.0
25,1136.422311719391,0.0,1.0260155417302217,1.0
26,1179.9834754460837,0.0,1.4553012292415342,1.0
27,1015.377589816628,0.0,2.617455631474817,1.0
28,1205.1221788230841,0.0,1.2948813583030592,1.0
29,1113.1698248975424,0.0,1.7904560511750132,1.0
30,1165.8426937165275,0.0,1.7445347243534777,1.0
